#Données de temps d'insertion, de recherche et de taux de charge sur une table de hachage.
#Taille_map	Insertion	Recherche	Charge
12497 7.21485e-06 7.46315e-06 0.8237
12498 7.894e-06 7.49895e-06 0.823766
12499 8.2142e-06 7.73105e-06 0.823832
12500 7.46005e-06 7.81215e-06 0.823898
12501 8.02045e-06 7.3635e-06 0.823964
12502 7.22855e-06 6.57455e-06 0.82403
12503 7.8232e-06 6.43035e-06 0.824095
12504 7.83885e-06 8.22535e-06 0.824161
12505 6.93105e-06 7.7351e-06 0.824227
12506 7.76945e-06 8.26315e-06 0.824293
12507 7.12155e-06 7.24635e-06 0.824359
12508 8.18405e-06 7.6584e-06 0.824425
12509 6.69545e-06 7.10855e-06 0.824491
12510 8.13805e-06 7.75625e-06 0.824557
12511 7.45185e-06 7.6214e-06 0.824623
12512 6.8181e-06 7.3859e-06 0.824689
12513 6.18085e-06 8.1238e-06 0.824754
12514 7.4129e-06 5.40205e-06 0.82482
12515 6.79655e-06 6.582e-06 0.824886
12516 7.32955e-06 6.7584e-06 0.824952
12517 6.74555e-06 7.32345e-06 0.825018
12518 7.88345e-06 7.09875e-06 0.825084
12519 6.9353e-06 7.8573e-06 0.82515
12520 7.5375e-06 7.95275e-06 0.825216
12521 7.29135e-06 7.4118e-06 0.825282
12522 7.9712e-06 7.235e-06 0.825348
12523 7.55285e-06 7.09205e-06 0.825414
12524 7.593e-06 8.04915e-06 0.825479
12525 7.90205e-06 7.3973e-06 0.825545
12526 7.20575e-06 7.47915e-06 0.825611
12527 7.59955e-06 7.1645e-06 0.825677
12528 7.28895e-06 9.3716e-06 0.825743
12529 7.55765e-06 7.0619e-06 0.825809
12530 7.72055e-06 6.8935e-06 0.825875
12531 7.5997e-06 7.77385e-06 0.825941
12532 7.90705e-06 9.0348e-06 0.826007
12533 7.37965e-06 8.1331e-06 0.826073
12534 6.6766e-06 7.5596e-06 0.826139
12535 8.5758e-06 7.461e-06 0.826204
12536 7.8453e-06 6.4033e-06 0.82627
12537 8.19345e-06 8.5473e-06 0.826336
12538 7.6018e-06 1.08963e-05 0.826402
12539 7.25695e-06 6.51385e-06 0.826468
12540 8.3784e-06 6.8711e-06 0.826534
12541 7.80515e-06 7.38935e-06 0.8266
12542 8.0081e-06 7.17835e-06 0.826666
12543 7.2245e-06 7.45345e-06 0.826732
12544 9.21155e-06 3.75235e-06 0.826798
12545 8.3352e-06 8.3663e-06 0.826864
12546 7.4684e-06 7.46315e-06 0.826929
12547 8.25115e-06 7.42105e-06 0.826995
12548 8.9058e-06 6.2944e-06 0.827061
12549 8.0193e-06 7.77815e-06 0.827127
12550 7.5207e-06 7.96945e-06 0.827193
12551 8.0789e-06 7.8071e-06 0.827259
12552 8.0133e-06 7.75385e-06 0.827325
12553 8.4806e-06 7.82595e-06 0.827391
12554 8.1315e-06 7.6657e-06 0.827457
12555 9.17705e-06 7.11225e-06 0.827523
12556 8.51935e-06 8.39405e-06 0.827588
12557 8.2133e-06 6.5644e-06 0.827654
12558 8.42845e-06 7.60285e-06 0.82772
12559 9.2842e-06 6.56925e-06 0.827786
12560 8.44805e-06 7.0916e-06 0.827852
12561 8.091e-06 7.014e-06 0.827918
12562 8.42265e-06 6.5963e-06 0.827984
12563 7.9813e-06 7.8327e-06 0.82805
12564 8.5978e-06 6.3261e-06 0.828116
12565 7.95985e-06 7.45965e-06 0.828182
12566 8.7737e-06 6.4833e-06 0.828248
12567 8.18485e-06 7.2416e-06 0.828313
12568 7.57895e-06 6.5096e-06 0.828379
12569 7.91305e-06 8.29525e-06 0.828445
12570 7.39065e-06 7.72915e-06 0.828511
12571 7.9241e-06 6.9672e-06 0.828577
12572 7.3199e-06 8.06465e-06 0.828643
12573 7.9991e-06 6.1123e-06 0.828709
12574 8.29975e-06 7.661e-06 0.828775
12575 8.3127e-06 7.0511e-06 0.828841
12576 8.34205e-06 6.89855e-06 0.828907
12577 8.2211e-06 7.73055e-06 0.828973
12578 8.48855e-06 7.4774e-06 0.829038
12579 8.7451e-06 7.4846e-06 0.829104
12580 8.96145e-06 6.98745e-06 0.82917
12581 8.7476e-06 6.6627e-06 0.829236
12582 9.42935e-06 4.44125e-06 0.829302
12583 8.3032e-06 8.18905e-06 0.829368
12584 9.6895e-06 7.83755e-06 0.829434
12585 9.8861e-06 8.07475e-06 0.8295
12586 9.651e-06 1.0532e-05 0.829566
12587 8.57865e-06 7.19285e-06 0.829632
12588 8.94195e-06 7.9469e-06 0.829697
12589 9.3926e-06 8.127e-06 0.829763
12590 7.78575e-06 7.21825e-06 0.829829
12591 9.35305e-06 7.7708e-06 0.829895
12592 8.73085e-06 8.10895e-06 0.829961
12593 9.1511e-06 6.9297e-06 0.830027
12594 7.884e-06 7.07005e-06 0.830093
12595 9.63275e-06 7.6255e-06 0.830159
12596 8.443e-06 5.91275e-06 0.830225
12597 9.08505e-06 7.5267e-06 0.830291
12598 9.02965e-06 8.2143e-06 0.830357
12599 9.2355e-06 7.283e-06 0.830422
12600 8.4915e-06 7.5277e-06 0.830488
12601 9.37735e-06 8.14455e-06 0.830554
12602 8.3719e-06 7.33005e-06 0.83062
12603 8.2111e-06 7.4271e-06 0.830686
12604 8.65915e-06 6.85805e-06 0.830752
12605 8.5022e-06 7.52115e-06 0.830818
12606 8.3956e-06 8.1915e-06 0.830884
12607 8.74465e-06 7.3965e-06 0.83095
12608 9.1294e-06 7.58525e-06 0.831016
12609 7.7372e-06 7.31435e-06 0.831082
12610 8.9643e-06 7.67995e-06 0.831147
12611 8.6518e-06 6.581e-06 0.831213
12612 8.9116e-06 7.0491e-06 0.831279
12613 7.87085e-06 8.09925e-06 0.831345
12614 8.3437e-06 6.26845e-06 0.831411
12615 9.2264e-06 6.1161e-06 0.831477
12616 8.4715e-06 8.0444e-06 0.831543
12617 9.2002e-06 6.5336e-06 0.831609
12618 8.8192e-06 7.91145e-06 0.831675
12619 8.52525e-06 8.46835e-06 0.831741
12620 8.32195e-06 6.6124e-06 0.831806
12621 9.522e-06 6.5578e-06 0.831872
12622 9.31505e-06 6.4757e-06 0.831938
12623 8.6577e-06 8.05035e-06 0.832004
12624 8.7593e-06 6.13845e-06 0.83207
12625 9.20625e-06 6.99065e-06 0.832136
12626 8.52285e-06 7.12405e-06 0.832202
12627 8.5563e-06 7.1934e-06 0.832268
12628 9.57035e-06 6.9871e-06 0.832334
12629 8.4194e-06 6.5327e-06 0.8324
12630 7.7986e-06 6.27155e-06 0.832466
12631 1.12651e-05 7.62575e-06 0.832531
12632 8.4333e-06 5.9938e-06 0.832597
12633 8.44875e-06 7.6711e-06 0.832663
12634 8.60755e-06 7.53005e-06 0.832729
12635 9.573e-06 7.71305e-06 0.832795
12636 8.49665e-06 8.78475e-06 0.832861
12637 8.69565e-06 5.2473e-06 0.832927
12638 8.59735e-06 6.68385e-06 0.832993
12639 8.79355e-06 7.75515e-06 0.833059
12640 8.31965e-06 7.02565e-06 0.833125
12641 8.3516e-06 6.93695e-06 0.833191
12642 9.26455e-06 7.78775e-06 0.833256
12643 8.80415e-06 7.06135e-06 0.833322
12644 9.15315e-06 9.97375e-06 0.833388
12645 7.49705e-06 6.76645e-06 0.833454
12646 8.08075e-06 6.28645e-06 0.83352
12647 8.01485e-06 7.45345e-06 0.833586
12648 8.6784e-06 8.95085e-06 0.833652
12649 7.67135e-06 7.34545e-06 0.833718
12650 8.68725e-06 6.94165e-06 0.833784
12651 8.33355e-06 6.32775e-06 0.83385
12652 8.5391e-06 7.0155e-06 0.833916
12653 1.00069e-05 6.0047e-06 0.833981
12654 8.9293e-06 7.6903e-06 0.834047
12655 7.965e-06 7.2856e-06 0.834113
12656 1.03254e-05 7.68945e-06 0.834179
12657 8.30165e-06 7.55975e-06 0.834245
12658 8.7406e-06 7.3806e-06 0.834311
12659 7.6157e-06 7.55985e-06 0.834377
12660 8.4477e-06 6.96435e-06 0.834443
12661 7.9052e-06 7.40965e-06 0.834509
12662 8.2594e-06 6.68325e-06 0.834575
12663 7.5252e-06 7.9897e-06 0.834641
12664 9.5878e-06 6.07895e-06 0.834706
12665 7.8624e-06 7.3222e-06 0.834772
12666 8.93045e-06 6.1613e-06 0.834838
12667 8.8033e-06 7.27485e-06 0.834904
12668 8.79275e-06 6.75375e-06 0.83497
12669 8.34705e-06 6.15775e-06 0.835036
12670 8.37825e-06 7.5525e-06 0.835102
12671 1.01947e-05 6.3757e-06 0.835168
12672 7.99925e-06 6.48535e-06 0.835234
12673 9.43805e-06 7.3372e-06 0.8353
12674 8.6675e-06 7.73295e-06 0.835365
12675 8.0693e-06 6.44115e-06 0.835431
12676 8.51645e-06 7.24635e-06 0.835497
12677 8.54465e-06 7.4381e-06 0.835563
12678 9.05765e-06 7.752e-06 0.835629
12679 8.03485e-06 7.85335e-06 0.835695
12680 9.19315e-06 8.12355e-06 0.835761
12681 7.6066e-06 6.1875e-06 0.835827
12682 8.46645e-06 7.7951e-06 0.835893
12683 9.12805e-06 9.82715e-06 0.835959
12684 9.6161e-06 8.2239e-06 0.836025
12685 8.20725e-06 7.80565e-06 0.83609
12686 8.44155e-06 6.2035e-06 0.836156
12687 8.22815e-06 6.3551e-06 0.836222
12688 8.68185e-06 4.2733e-06 0.836288
12689 9.1497e-06 9.44505e-06 0.836354
12690 8.34935e-06 7.98445e-06 0.83642
12691 8.7145e-06 7.6853e-06 0.836486
12692 9.4594e-06 6.3893e-06 0.836552
12693 9.1918e-06 7.09415e-06 0.836618
12694 8.69185e-06 8.1974e-06 0.836684
12695 8.53455e-06 7.96825e-06 0.836749
12696 9.9401e-06 7.4519e-06 0.836815
12697 7.4385e-06 7.21945e-06 0.836881
12698 7.82065e-06 7.32095e-06 0.836947
12699 8.2933e-06 7.2943e-06 0.837013
12700 9.66615e-06 7.936e-06 0.837079
12701 8.52805e-06 7.31645e-06 0.837145
12702 9.55e-06 8.07315e-06 0.837211
12703 8.2941e-06 7.4616e-06 0.837277
12704 1.0541e-05 7.41435e-06 0.837343
12705 8.58685e-06 7.1513e-06 0.837409
12706 9.08385e-06 8.03835e-06 0.837474
12707 7.95085e-06 8.00905e-06 0.83754
12708 8.8042e-06 6.50175e-06 0.837606
12709 8.0329e-06 7.6435e-06 0.837672
12710 8.9957e-06 6.66215e-06 0.837738
12711 7.78765e-06 7.3297e-06 0.837804
12712 8.3963e-06 7.06285e-06 0.83787
12713 8.46445e-06 6.77095e-06 0.837936
12714 8.2408e-06 8.34325e-06 0.838002
12715 7.7021e-06 7.0938e-06 0.838068
12716 9.7222e-06 6.98665e-06 0.838134
12717 8.8242e-06 7.0101e-06 0.838199
12718 8.78485e-06 7.92385e-06 0.838265
12719 8.6887e-06 6.76265e-06 0.838331
12720 7.4485e-06 7.58595e-06 0.838397
12721 9.0302e-06 7.8265e-06 0.838463
12722 8.4952e-06 7.5806e-06 0.838529
12723 8.3791e-06 8.533e-06 0.838595
12724 8.0544e-06 8.48675e-06 0.838661
12725 9.3375e-06 7.4259e-06 0.838727
12726 8.0535e-06 7.23325e-06 0.838793
12727 8.87905e-06 7.333e-06 0.838858
12728 1.10766e-05 4.90965e-06 0.838924
12729 7.91465e-06 7.44525e-06 0.83899
12730 8.4621e-06 7.0098e-06 0.839056
12731 9.384e-06 6.79735e-06 0.839122
12732 8.62965e-06 6.27875e-06 0.839188
12733 8.99065e-06 8.04255e-06 0.839254
12734 8.5963e-06 8.39005e-06 0.83932
12735 8.5479e-06 7.1218e-06 0.839386
12736 9.01645e-06 6.55195e-06 0.839452
12737 7.779e-06 7.6925e-06 0.839518
12738 8.7186e-06 6.7731e-06 0.839583
12739 9.0633e-06 7.2603e-06 0.839649
12740 8.5966e-06 7.4013e-06 0.839715
12741 9.0265e-06 7.8128e-06 0.839781
12742 8.21015e-06 7.2292e-06 0.839847
12743 8.2889e-06 7.9771e-06 0.839913
12744 1.23516e-05 7.63315e-06 0.839979
12745 8.24425e-06 6.1505e-06 0.840045
12746 7.94435e-06 7.01195e-06 0.840111
12747 8.0978e-06 6.4911e-06 0.840177
12748 9.53495e-06 8.08235e-06 0.840243
12749 8.10825e-06 7.23095e-06 0.840308
12750 7.73135e-06 7.11315e-06 0.840374
12751 8.57465e-06 8.3259e-06 0.84044
12752 8.75055e-06 7.34465e-06 0.840506
12753 9.27335e-06 8.28935e-06 0.840572
12754 8.96035e-06 6.9021e-06 0.840638
12755 8.07465e-06 7.4271e-06 0.840704
12756 8.2915e-06 7.532e-06 0.84077
12757 8.96425e-06 7.1037e-06 0.840836
12758 9.5418e-06 7.38225e-06 0.840902
12759 8.08235e-06 7.14035e-06 0.840968
12760 8.34355e-06 6.5789e-06 0.841033
12761 9.66165e-06 7.6873e-06 0.841099
12762 7.73975e-06 7.64445e-06 0.841165
12763 9.938e-06 7.6451e-06 0.841231
12764 7.9011e-06 7.2318e-06 0.841297
12765 9.0081e-06 6.7345e-06 0.841363
12766 9.2243e-06 7.11735e-06 0.841429
12767 9.3315e-06 6.5687e-06 0.841495
12768 9.04575e-06 7.58855e-06 0.841561
12769 8.4062e-06 6.1797e-06 0.841627
12770 8.9803e-06 6.1227e-06 0.841693
12771 9.2924e-06 6.318e-06 0.841758
12772 8.5795e-06 7.3153e-06 0.841824
12773 1.03739e-05 7.65825e-06 0.84189
12774 9.27235e-06 7.369e-06 0.841956
12775 8.0303e-06 8.1174e-06 0.842022
12776 8.87165e-06 6.44195e-06 0.842088
12777 8.7764e-06 4.6421e-06 0.842154
12778 8.6276e-06 7.234e-06 0.84222
12779 7.95345e-06 4.0433e-06 0.842286
12780 9.03665e-06 6.6385e-06 0.842352
12781 8.32005e-06 7.42305e-06 0.842417
12782 8.26745e-06 6.73055e-06 0.842483
12783 8.71185e-06 8.3957e-06 0.842549
12784 9.318e-06 7.6574e-06 0.842615
12785 9.83535e-06 7.93065e-06 0.842681
12786 8.4644e-06 3.5124e-06 0.842747
12787 8.7041e-06 6.77085e-06 0.842813
12788 8.1829e-06 7.4738e-06 0.842879
12789 9.6542e-06 6.8542e-06 0.842945
12790 8.5263e-06 7.24455e-06 0.843011
12791 8.5652e-06 8.0015e-06 0.843077
12792 8.61115e-06 6.45285e-06 0.843142
12793 1.01574e-05 7.3362e-06 0.843208
12794 8.36425e-06 6.62915e-06 0.843274
12795 9.3413e-06 7.51415e-06 0.84334
12796 8.8277e-06 8.5763e-06 0.843406
12797 7.6311e-06 7.89805e-06 0.843472
12798 8.8364e-06 8.0354e-06 0.843538
12799 8.34185e-06 7.769e-06 0.843604
12800 8.72555e-06 1.12996e-05 0.84367
12801 7.60195e-06 8.16735e-06 0.843736
12802 9.0966e-06 8.58265e-06 0.843801
12803 8.9884e-06 8.2897e-06 0.843867
12804 8.6742e-06 7.00885e-06 0.843933
12805 8.177e-06 8.055e-06 0.843999
12806 9.1118e-06 7.2892e-06 0.844065
12807 8.4872e-06 7.20885e-06 0.844131
12808 8.4073e-06 7.30675e-06 0.844197
12809 8.92205e-06 7.42675e-06 0.844263
12810 9.44215e-06 7.1201e-06 0.844329
12811 8.2721e-06 7.575e-06 0.844395
12812 8.342e-06 6.3235e-06 0.844461
12813 9.18665e-06 7.44915e-06 0.844526
12814 7.7764e-06 7.74265e-06 0.844592
12815 8.7819e-06 6.75935e-06 0.844658
12816 8.25205e-06 6.36515e-06 0.844724
12817 8.6501e-06 8.16925e-06 0.84479
12818 8.96635e-06 7.4155e-06 0.844856
12819 8.87595e-06 7.3826e-06 0.844922
12820 7.65305e-06 7.85295e-06 0.844988
12821 8.95215e-06 9.01415e-06 0.845054
12822 8.6492e-06 6.2832e-06 0.84512
12823 8.07505e-06 6.46535e-06 0.845186
12824 9.23265e-06 6.5195e-06 0.845251
12825 8.84425e-06 5.2936e-06 0.845317
12826 8.46675e-06 8.0941e-06 0.845383
12827 9.9582e-06 7.80665e-06 0.845449
12828 9.4025e-06 7.5294e-06 0.845515
12829 8.175e-06 7.39065e-06 0.845581
12830 7.70035e-06 7.5854e-06 0.845647
12831 9.5493e-06 6.3414e-06 0.845713
12832 8.28495e-06 6.42235e-06 0.845779
12833 7.72145e-06 7.6885e-06 0.845845
12834 9.06245e-06 8.1448e-06 0.84591
12835 8.5537e-06 7.5975e-06 0.845976
12836 8.6314e-06 6.28365e-06 0.846042
12837 8.34565e-06 7.8726e-06 0.846108
12838 9.2747e-06 7.72205e-06 0.846174
12839 8.31485e-06 6.7729e-06 0.84624
12840 8.87095e-06 6.13755e-06 0.846306
12841 7.86075e-06 6.60965e-06 0.846372
12842 9.5943e-06 7.6169e-06 0.846438
12843 7.61765e-06 6.77515e-06 0.846504
12844 8.62575e-06 8.61635e-06 0.84657
12845 9.05645e-06 7.9201e-06 0.846635
12846 8.20335e-06 7.20655e-06 0.846701
12847 8.7021e-06 6.5165e-06 0.846767
12848 8.295e-06 6.57595e-06 0.846833
12849 8.8549e-06 7.5434e-06 0.846899
12850 9.92495e-06 6.5367e-06 0.846965
12851 9.31315e-06 6.04285e-06 0.847031
12852 8.74505e-06 6.99045e-06 0.847097
12853 8.51575e-06 7.943e-06 0.847163
12854 8.94365e-06 8.0848e-06 0.847229
12855 8.68065e-06 6.98935e-06 0.847295
12856 9.58835e-06 6.6981e-06 0.84736
12857 8.6777e-06 7.7006e-06 0.847426
12858 9.443e-06 4.00105e-06 0.847492
12859 9.8208e-06 6.8654e-06 0.847558
12860 1.01552e-05 7.0024e-06 0.847624
12861 7.5338e-06 7.0683e-06 0.84769
12862 8.51945e-06 6.61225e-06 0.847756
12863 9.3681e-06 6.3748e-06 0.847822
12864 9.02725e-06 6.37745e-06 0.847888
12865 9.2472e-06 9.22615e-06 0.847954
12866 8.4752e-06 7.54705e-06 0.848019
12867 8.35765e-06 7.18885e-06 0.848085
12868 8.6777e-06 7.5397e-06 0.848151
12869 9.5345e-06 6.36635e-06 0.848217
12870 7.6884e-06 6.9742e-06 0.848283
12871 7.6297e-06 8.1672e-06 0.848349
12872 9.69965e-06 8.7846e-06 0.848415
12873 8.69025e-06 7.5488e-06 0.848481
12874 8.48505e-06 7.1594e-06 0.848547
12875 8.82705e-06 7.0329e-06 0.848613
12876 8.1379e-06 6.7783e-06 0.848679
12877 8.018e-06 7.26075e-06 0.848744
12878 8.49225e-06 6.3569e-06 0.84881
12879 9.6497e-06 7.3211e-06 0.848876
12880 9.1138e-06 7.5422e-06 0.848942
12881 8.4472e-06 7.4737e-06 0.849008
12882 8.49285e-06 7.5989e-06 0.849074
12883 8.5014e-06 6.8757e-06 0.84914
12884 8.1817e-06 7.23025e-06 0.849206
12885 8.51475e-06 8.85445e-06 0.849272
12886 8.5376e-06 7.38475e-06 0.849338
12887 8.64935e-06 6.15425e-06 0.849404
12888 7.953e-06 7.1923e-06 0.849469
12889 8.5067e-06 8.49675e-06 0.849535
12890 8.87365e-06 7.57645e-06 0.849601
12891 8.82975e-06 6.70015e-06 0.849667
12892 8.4368e-06 7.2924e-06 0.849733
12893 7.90285e-06 7.17955e-06 0.849799
12894 8.32315e-06 8.1131e-06 0.849865
12895 9.1819e-06 6.47275e-06 0.849931
12896 8.31805e-06 7.77395e-06 0.849997
12897 7.9094e-06 7.1259e-06 0.850063
12898 8.85385e-06 7.72205e-06 0.850129
12899 9.1834e-06 7.30035e-06 0.850194
12900 1.04218e-05 6.7565e-06 0.85026
12901 7.74485e-06 6.3485e-06 0.850326
12902 8.54005e-06 7.77925e-06 0.850392
12903 8.6862e-06 7.81285e-06 0.850458
12904 9.346e-06 7.4454e-06 0.850524
12905 1.02057e-05 6.4668e-06 0.85059
12906 9.1171e-06 7.21735e-06 0.850656
12907 8.84165e-06 8.4589e-06 0.850722
12908 9.514e-06 7.2395e-06 0.850788
12909 9.13665e-06 7.41255e-06 0.850854
12910 8.98825e-06 6.4146e-06 0.850919
12911 9.4107e-06 7.9876e-06 0.850985
12912 9.4432e-06 7.1706e-06 0.851051
12913 9.42215e-06 6.4717e-06 0.851117
12914 9.8565e-06 7.96605e-06 0.851183
12915 9.81825e-06 6.51605e-06 0.851249
12916 9.59925e-06 8.494e-06 0.851315
12917 8.96715e-06 6.5552e-06 0.851381
12918 9.4082e-06 6.3586e-06 0.851447
12919 8.4905e-06 6.4849e-06 0.851513
12920 8.8605e-06 6.6119e-06 0.851578
12921 9.09585e-06 7.28435e-06 0.851644
12922 9.41555e-06 6.49375e-06 0.85171
12923 8.63375e-06 7.97855e-06 0.851776
12924 9.51135e-06 7.4084e-06 0.851842
12925 8.7665e-06 7.71905e-06 0.851908
12926 8.2429e-06 7.81255e-06 0.851974
12927 8.9616e-06 6.5771e-06 0.85204
12928 9.77075e-06 7.8688e-06 0.852106
12929 8.77875e-06 7.22965e-06 0.852172
12930 8.1421e-06 8.108e-06 0.852238
12931 9.50935e-06 7.4676e-06 0.852303
12932 9.22525e-06 7.70905e-06 0.852369
12933 9.7049e-06 6.5435e-06 0.852435
12934 9.3986e-06 6.8906e-06 0.852501
12935 1.01664e-05 7.9245e-06 0.852567
12936 9.82125e-06 7.19195e-06 0.852633
12937 9.1613e-06 6.33795e-06 0.852699
12938 9.8186e-06 6.96285e-06 0.852765
12939 9.5517e-06 7.3279e-06 0.852831
12940 8.8833e-06 8.0682e-06 0.852897
12941 9.6169e-06 7.15055e-06 0.852962
12942 9.85755e-06 6.5169e-06 0.853028
12943 9.6696e-06 7.1769e-06 0.853094
12944 8.85085e-06 6.99835e-06 0.85316
12945 9.0266e-06 6.75565e-06 0.853226
12946 9.0675e-06 7.7112e-06 0.853292
12947 8.79415e-06 6.95705e-06 0.853358
12948 9.17535e-06 8.13505e-06 0.853424
12949 9.79045e-06 7.37895e-06 0.85349
12950 9.27715e-06 6.46035e-06 0.853556
12951 9.485e-06 7.5624e-06 0.853622
12952 1.00077e-05 8.06415e-06 0.853687
12953 9.0043e-06 7.02055e-06 0.853753
12954 9.80475e-06 7.9547e-06 0.853819
12955 1.00604e-05 6.9617e-06 0.853885
12956 9.97185e-06 8.58315e-06 0.853951
12957 8.63455e-06 6.29525e-06 0.854017
12958 9.1407e-06 6.56235e-06 0.854083
12959 9.3115e-06 7.1186e-06 0.854149
12960 8.7866e-06 7.57595e-06 0.854215
12961 9.17755e-06 6.15015e-06 0.854281
12962 9.04695e-06 8.2218e-06 0.854347
12963 9.3224e-06 8.26435e-06 0.854412
12964 8.61385e-06 7.3648e-06 0.854478
12965 9.4521e-06 7.64145e-06 0.854544
12966 9.64325e-06 8.32635e-06 0.85461
12967 9.1855e-06 7.05375e-06 0.854676
12968 8.6789e-06 8.2363e-06 0.854742
12969 9.0785e-06 4.1291e-06 0.854808
12970 9.35585e-06 7.5076e-06 0.854874
12971 9.1326e-06 6.6876e-06 0.85494
12972 8.52235e-06 6.20975e-06 0.855006
12973 9.6342e-06 8.2249e-06 0.855071
12974 1.08371e-05 7.2181e-06 0.855137
12975 9.0402e-06 7.8295e-06 0.855203
12976 9.5735e-06 7.17375e-06 0.855269
12977 8.4247e-06 6.88625e-06 0.855335
12978 9.01815e-06 7.50605e-06 0.855401
12979 9.0902e-06 7.40755e-06 0.855467
12980 1.01911e-05 7.45785e-06 0.855533
12981 9.11925e-06 7.0837e-06 0.855599
12982 9.09795e-06 6.94445e-06 0.855665
12983 9.44295e-06 6.75295e-06 0.855731
12984 9.76055e-06 7.9445e-06 0.855796
12985 8.9082e-06 6.5351e-06 0.855862
12986 9.4754e-06 7.45225e-06 0.855928
12987 1.04267e-05 8.67965e-06 0.855994
12988 8.65365e-06 7.10555e-06 0.85606
12989 8.72245e-06 7.3229e-06 0.856126
12990 1.23724e-05 6.8924e-06 0.856192
12991 9.4841e-06 7.99495e-06 0.856258
12992 8.8569e-06 7.8066e-06 0.856324
12993 9.2231e-06 6.3599e-06 0.85639
12994 1.02261e-05 7.78385e-06 0.856456
12995 9.1731e-06 7.8257e-06 0.856521
12996 9.7e-06 6.8164e-06 0.856587
12997 8.78795e-06 6.6071e-06 0.856653
12998 9.6487e-06 6.42665e-06 0.856719
12999 9.23375e-06 7.47545e-06 0.856785
13000 9.79875e-06 8.2918e-06 0.856851
13001 8.6443e-06 6.40145e-06 0.856917
13002 8.5626e-06 7.55045e-06 0.856983
13003 9.392e-06 7.977e-06 0.857049
13004 8.22725e-06 6.73865e-06 0.857115
13005 9.3428e-06 7.19545e-06 0.857181
13006 9.22575e-06 7.7168e-06 0.857246
13007 9.146e-06 8.46705e-06 0.857312
13008 8.5906e-06 7.05345e-06 0.857378
13009 9.1574e-06 6.41125e-06 0.857444
13010 9.028e-06 6.44695e-06 0.85751
13011 8.3529e-06 7.63825e-06 0.857576
13012 8.666e-06 7.63955e-06 0.857642
13013 1.01961e-05 7.4921e-06 0.857708
13014 9.4623e-06 7.8994e-06 0.857774
13015 8.28395e-06 8.84155e-06 0.85784
13016 9.58335e-06 7.1749e-06 0.857906
13017 8.2521e-06 7.4592e-06 0.857971
13018 9.0348e-06 5.01865e-06 0.858037
13019 8.9082e-06 6.7274e-06 0.858103
13020 9.61125e-06 6.3338e-06 0.858169
13021 8.2172e-06 6.99695e-06 0.858235
13022 9.14655e-06 6.52555e-06 0.858301
13023 9.09875e-06 7.76735e-06 0.858367
13024 9.00945e-06 8.62495e-06 0.858433
13025 7.95985e-06 6.5564e-06 0.858499
13026 9.42315e-06 7.8335e-06 0.858565
13027 8.53635e-06 6.33205e-06 0.85863
13028 8.1618e-06 7.4517e-06 0.858696
13029 1.01907e-05 3.28325e-06 0.858762
13030 9.85255e-06 8.2152e-06 0.858828
13031 9.7081e-06 7.9177e-06 0.858894
13032 8.6024e-06 7.7737e-06 0.85896
13033 1.06311e-05 7.43755e-06 0.859026
13034 7.9979e-06 7.60915e-06 0.859092
13035 9.06035e-06 7.74785e-06 0.859158
13036 8.79215e-06 4.07075e-06 0.859224
13037 9.7688e-06 7.35995e-06 0.85929
13038 8.8911e-06 8.83085e-06 0.859355
13039 9.1637e-06 7.68445e-06 0.859421
13040 9.30305e-06 6.7903e-06 0.859487
13041 8.7388e-06 6.15755e-06 0.859553
13042 8.63135e-06 8.18545e-06 0.859619
13043 8.9856e-06 8.19805e-06 0.859685
13044 9.98915e-06 6.19625e-06 0.859751
13045 8.37665e-06 8.22855e-06 0.859817
13046 9.2189e-06 7.18245e-06 0.859883
13047 1.11156e-05 6.2725e-06 0.859949
13048 9.29265e-06 1.08841e-05 0.860014
13049 8.0669e-06 7.8509e-06 0.86008
13050 8.96195e-06 8.16195e-06 0.860146
13051 9.14845e-06 8.16855e-06 0.860212
13052 8.3071e-06 6.4947e-06 0.860278
13053 9.81385e-06 8.1624e-06 0.860344
13054 8.8023e-06 6.8377e-06 0.86041
13055 9.6073e-06 7.9504e-06 0.860476
13056 9.35255e-06 7.9304e-06 0.860542
13057 8.42415e-06 7.66095e-06 0.860608
13058 9.08345e-06 6.55215e-06 0.860674
13059 9.1783e-06 7.54715e-06 0.860739
13060 9.77925e-06 7.23665e-06 0.860805
13061 8.95565e-06 7.9896e-06 0.860871
13062 9.68235e-06 6.3749e-06 0.860937
13063 9.0869e-06 7.7982e-06 0.861003
13064 8.96635e-06 7.99975e-06 0.861069
13065 7.90085e-06 6.606e-06 0.861135
13066 1.00757e-05 7.51065e-06 0.861201
13067 9.3109e-06 7.70265e-06 0.861267
13068 9.05205e-06 6.56055e-06 0.861333
13069 9.74265e-06 6.8952e-06 0.861399
13070 9.24515e-06 6.33265e-06 0.861464
13071 8.7178e-06 7.01135e-06 0.86153
13072 9.8608e-06 8.20625e-06 0.861596
13073 9.40695e-06 8.1386e-06 0.861662
13074 8.5044e-06 6.60425e-06 0.861728
13075 8.9475e-06 6.5225e-06 0.861794
13076 9.876e-06 7.8812e-06 0.86186
13077 9.1448e-06 7.0852e-06 0.861926
13078 8.95325e-06 6.8718e-06 0.861992
13079 8.9205e-06 7.15065e-06 0.862058
